round_epochs,loss,mean_squared_error,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_squared_error,val_mean_absolute_error,val_root_mean_squared_error,lr,epochs,optimizer,loss,batch_size
30,288.0926818847656,283.7709045410156,11.988872528076172,16.845500946044922,541.7509765625,549.4953002929688,19.637298583984375,23.441316604614258,0.001,30,<class 'keras.src.optimizers.adam.Adam'>,MeanSquaredError,4
30,110.69819641113281,109.11868286132812,7.852115154266357,10.445988655090332,190.26100158691406,180.7147979736328,9.803534507751465,13.44301986694336,0.005,30,<class 'keras.src.optimizers.adam.Adam'>,MeanSquaredError,4
30,123.8467788696289,121.27897644042969,8.263335227966309,11.012673377990723,171.60667419433594,167.37966918945312,9.899742126464844,12.937529563903809,0.01,30,<class 'keras.src.optimizers.adam.Adam'>,MeanSquaredError,4
30,136.7958984375,133.8887939453125,8.475696563720703,11.571032524108887,634.7246704101562,614.8206787109375,20.741310119628906,24.795578002929688,0.05,30,<class 'keras.src.optimizers.adam.Adam'>,MeanSquaredError,4
30,146.08592224121094,144.73626708984375,8.815058708190918,12.030638694763184,440.93902587890625,438.0752868652344,17.863821029663086,20.930248260498047,0.1,30,<class 'keras.src.optimizers.adam.Adam'>,MeanSquaredError,4
30,181.55526733398438,178.6338653564453,9.659730911254883,13.365397453308105,188.84439086914062,188.24391174316406,9.09788703918457,13.720200538635254,0.5,30,<class 'keras.src.optimizers.adam.Adam'>,MeanSquaredError,4
30,177.44993591308594,172.64955139160156,9.320562362670898,13.139617919921875,3418.54931640625,3423.505615234375,56.89031982421875,58.5107307434082,1.0,30,<class 'keras.src.optimizers.adam.Adam'>,MeanSquaredError,4
