,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/HR,Solar8000/PLETH_SPO2,Primus/ETCO2,Orchestra/PPF20_RATE,BIS/BIS
2597,0.08605720122574055,0.06920326864147089,0.08605720122574055,0.07686414708886619,0.06818181818181818,0.09294012511170688,0.04967437108926063,0.00012769761205465457
2602,0.1301460823373174,0.08543603364320496,0.1301460823373174,0.1323594510845507,0.1217352810978309,0.15170278637770898,0.11243913235945109,0.9307215582115981
2607,0.0782991202346041,0.05659824046920821,0.07771260997067449,0.09208211143695015,0.06832844574780059,0.09435897435897436,0.09194896612406511,0.002346385100454612
2613,0.09872611464968153,0.07275845173934346,0.09774620284174425,0.07398334149926507,0.04679078882900539,0.10539845758354756,0.029523459512434153,0.0002450079627587897
2616,0.17428725121032812,0.14631522323830015,0.17428725121032812,0.24636901559978483,0.14792899408284024,0.1167608286252354,0.2184557438794727,0.0002690341673392521
2667,0.047705002578648785,0.024325253567130823,0.047705002578648785,0.02862300154718927,0.019597730789066528,0.06167268351383875,0.277947307345167,0.2582197962779903
2671,0.0657373065609413,0.03849597135183527,0.0657373065609413,0.061900498785010874,0.04348382146054482,0.135183527305282,0.012213838086711856,0.4576672208722343
2735,0.08311893924401345,0.05580843063526618,0.08292103700771819,0.05917276865228577,0.07045319612111617,0.18767313019390583,0.06343394359228105,0.0001979218208807521
2738,0.21228697664632865,0.18907356757135843,0.21193632092012063,0.04951258854057087,0.12665684830633284,0.054982817869415807,0.041659361082862854,0.027632640179542027
2750,0.03664724675812817,0.018417590678443903,0.03589550836308965,0.07461003570757377,0.06164254839315918,0.0381328073635766,0.1341979137299126,0.0023494032515741
2775,0.04566547141953174,0.03448639527525838,0.0455600084370386,0.026998523518245096,0.03385361738029952,0.021771217712177122,0.041130563172326516,0.0002109259649862898
2823,0.0449328713728887,0.028800346470333478,0.04482459939367692,0.037895192724123,0.04948029449978346,0.04281924971580144,0.04818363921823399,0.0022738346597368847
2854,0.07387661843107388,0.0594059405940594,0.07387661843107388,0.07844630616907845,0.0588981975120589,0.06483126110124333,0.06296813507680589,0.0024120858194744193
2859,0.181723779854621,0.13473520249221183,0.181723779854621,0.08566978193146417,0.08515057113187954,0.22343324250681199,0.027388369678089303,0.0006490134994807892
2863,0.05850091407678245,0.041681901279707494,0.058683729433272394,0.055393053016453385,0.06307129798903108,0.07037747920665387,0.09305301645338208,0.0002742230347349177
2869,0.90310442144873,0.90310442144873,0.90310442144873,0.1415804327375353,0.12041392285983067,0.0805921052631579,0.09313264346190028,0.00047036688617121356
2871,0.10617942283563363,0.046267252195734,0.10602258469259725,0.04909033877038896,0.05065872020075282,0.03896816684961581,0.08351631116687579,7.841907151819322e-05
2872,0.14309557273366127,0.10207308503162334,0.14432536893886155,0.024595924104005622,0.03768446943078004,0.056563172456194286,0.042956911319014364,0.0008345412219440418
2895,0.10850271972516462,0.08302318923561408,0.10850271972516462,0.10764385914686515,0.05840251932436301,0.0781563126252505,0.004438081603435934,0.0002863278453829635
2919,0.13310450038138824,0.12204424103737604,0.13310450038138824,0.12166285278413425,0.12623951182303586,0.157543391188251,0.2687392714094984,0.007057028418844173
2922,0.08337258596325954,0.0605275553462082,0.08290155440414508,0.07112576542628356,0.08195949128591616,0.09060955518945635,0.07077249175694772,0.0020018841262364577
2930,0.07406182840138865,0.055050421557282195,0.07406182840138865,0.051909406513473304,0.044470160357083816,0.11104684788895315,0.05439365131850872,0.0015706373481028353
2931,0.11533516988062442,0.0642791551882461,0.11533516988062442,0.05748393021120294,0.05417814508723599,0.08547557840616966,0.09266231977224722,0.00027550739278170633
2949,0.05700468933177022,0.044548651817116064,0.05700468933177022,0.04425556858147714,0.04220398593200469,0.06820512820512821,0.01428780773739742,0.00014654161781946072
2952,0.053295434357790016,0.043524604725528514,0.054450168768875463,0.05516077456031267,0.07541303961627287,0.08423997513211066,0.09971130357539418,0.028292249611370196
2958,0.06175263251829377,0.027306799928609675,0.060324825986078884,0.07031947171158308,0.05015170444404783,0.056214865708931916,0.048188470462252365,0.0019632339817954665
2972,0.08258864226001729,0.0005765350245027386,0.08258864226001729,0.006053617757278754,0.05275295474200058,0.059001512859304085,0.04641106947247045,0.0015134044393196886
2974,0.13631997205484236,0.11841760544930574,0.13631997205484236,0.1144004890402585,0.09623613658195791,0.1265281173594132,0.09130605650408279,0.08545478363390245
2975,0.0380940247165244,0.02650019110714741,0.03822142948146261,0.040132500955535735,0.039240667600968275,0.03744984395898351,0.041536599350194305,0.0001274128814423138
3012,0.9449396958573676,0.9449396958573676,0.9449396958573676,0.15731515469323545,0.041426324069218666,0.05321100917431193,0.1680650235972732,0.006292606187729418
3015,0.258230012825994,0.23428815733219324,0.2599401453612655,0.1368106028217187,0.13039760581445062,0.15695067264573992,0.115861479264643,0.00021376656690893543
3028,0.07831158011663426,0.06998056095529019,0.07817272979727853,0.04359900027770064,0.022632602054984727,0.12293488824101069,0.04512635379061372,0.00020827547903360177
3034,0.06504315659679408,0.04623921085080148,0.06488902589395808,0.05240443896424168,0.03729963008631319,0.06040992448759439,0.026048088779284835,0.0
3050,0.08035714285714286,0.059619815668202764,0.08035714285714286,0.09418202764976959,0.07114055299539171,0.07661290322580645,0.03153801843317972,0.00014400921658986175
3070,0.06275197195442594,0.03733567046450482,0.06240140227870289,0.07204206836108677,0.05013146362839614,0.15766871165644172,0.09851007887817703,0.00017528483786152498
3073,0.516816865143225,0.5035403926617316,0.5180238171869971,0.02510460251046025,0.0255873833279691,0.042241622078287806,0.0255471515931767,0.0008850981654328935
3074,0.045107105784656036,0.03340568085307163,0.04501273945456261,0.029442294989147872,0.027083136736812306,0.0416116248348745,0.07271268815174822,0.000896522436653612
3103,0.056519306099608285,0.042389479574706214,0.056519306099608285,0.04560716284275322,0.03847229994404029,0.0680372001957905,0.005246222719641858,0.0013290430889759373
3114,0.10501133215814656,0.07982875849911861,0.10501133215814656,0.08310249307479224,0.05993452530848653,0.08370044052863436,0.02443017252235235,0.00037778617302606723
3121,0.06967414442443098,0.03520550188308499,0.06967414442443098,0.03168495169477649,0.02464385131815949,0.06131805157593123,0.016825643754861425,0.0002046915298644942
3125,0.07422775472568004,0.04149377593360996,0.07422775472568004,0.03665283540802213,0.01751959428307976,0.05970149253731343,0.7780082987551867,0.001152604887044721
3126,0.06818181818181818,0.04191263282172373,0.06818181818181818,0.09740259740259741,0.0808736717827627,0.11260330578512397,0.1682408500590319,0.003984651711924439
3135,0.08887440243372446,0.05584528465884398,0.08865710560625815,0.07475010864841374,0.05041286397218601,0.05171102661596958,0.044876670650874716,0.02640443333695534
3146,0.05559997867690175,0.026334026334026334,0.05554667093128632,0.016472093395170317,0.014286475824937363,0.053917910447761196,0.014846207153899461,2.6653872807718962e-05
3149,0.05246468722974921,0.04396079561833381,0.05246468722974921,0.04396079561833381,0.04151052176419717,0.05799293998991427,0.09124324324324325,0.0019459459459459458
3153,0.1113682383569569,0.05987850737633787,0.11050043390222737,0.09083019959502459,0.08591264101822389,0.20951417004048584,0.004773614928395776,0.0005786199913207002
3167,0.0689607132906102,0.05419336862635832,0.0689607132906102,0.04235162998049596,0.03705767623293396,0.04826913700633837,0.02312621900250766,0.00013931457230426304
3170,0.2762390670553936,0.260932944606414,0.2762390670553936,0.2735058309037901,0.24763119533527697,0.22576530612244897,0.23214285714285715,0.30949344023323616
3176,0.14499572284003423,0.09409751924721985,0.14285714285714285,0.1330196749358426,0.09538066723695467,0.1347305389221557,0.12663101604278074,0.0019251336898395723
3189,0.044244515651959575,0.0303179689425684,0.04399802809958097,0.03832881439487306,0.024402267685481885,0.03708495040965933,0.03161397670549085,0.00018487705675725643
3196,0.05629877369007804,0.037123745819397994,0.055295429208472684,0.033779264214046825,0.032329988851727984,0.07842372220054623,0.039910813823857305,0.0002787068004459309
3229,0.0684514755095832,0.052175235777304534,0.0684514755095832,0.049741405536963795,0.055369637967751746,0.052155401809473124,0.05894880961436069,0.0015212596029512437
3249,0.08695652173913043,0.07690032534753032,0.08725229222123632,0.09316770186335403,0.09228039041703638,0.09420289855072464,0.8324460218870157,0.003105590062111801
3256,0.040813444428753,0.024007908487501766,0.040813444428753,0.0449089111707386,0.04646236407287106,0.07909045971329709,0.03128310147588447,0.00035308240943436196
3267,0.03797852947133887,0.015697792181486734,0.037775977314158396,0.04202957261494835,0.022685841604213084,0.036511875221552643,0.01610371195624652,0.0
3270,0.06990014265335236,0.01952567760342368,0.06963266761768902,0.023181169757489302,0.028976462196861626,0.036817472698907956,0.026836661911554923,0.0013373751783166904
3287,0.04559803577692038,0.02777972641178534,0.04594878989828131,0.023009470361276745,0.020554191511750263,0.06653572305425975,0.04387934058225184,0.0012977902490354262
3311,0.0952460756382325,0.06401876990112285,0.0952460756382325,0.01603262387576113,0.018267135914194738,0.03147605083088954,0.006033182503770739,0.24599184403105973
3312,0.07735906862745098,0.046875,0.07628676470588236,0.048100490196078434,0.04105392156862745,0.10348525469168901,0.08625047874377634,0.00030639601685178094
3317,0.04748307952622673,0.03183164128595601,0.04748307952622673,0.14541032148900168,0.03976311336717428,0.04145077720207254,0.024851945854483925,0.00015862944162436547
3321,0.038664964435528,0.024895130403064018,0.038664964435528,0.027630859018785335,0.02681014043406894,0.04913848117421825,0.10632865219770199,9.119095385737735e-05
3325,0.060363553218246255,0.034526123242254486,0.05990625357265348,0.035326397622041844,0.03475477306505088,0.086,0.040299531267863266,0.00022864982279638732
3328,0.04751892346509672,0.018643117465657416,0.04737874964956546,0.044014578076815254,0.03532380151387721,0.033840117704757235,0.046117185309784134,0.0014017381553125877
3330,0.056226856363282014,0.044143441824205806,0.056226856363282014,0.03118300526213214,0.04833365815630481,0.08356070941336971,0.009452809043512157,0.00116941967548604
3338,0.05531738348776103,0.04632830867099986,0.05517909002904162,0.14797400082976075,0.04757294979947448,0.06582768635043562,0.08540211603623539,0.0015213332411313186
3352,0.0671299952614121,0.047701784868109304,0.0671299952614121,0.12525667351129363,0.045490443847733375,0.05251520176893311,0.051650608118780604,0.000236929395040278
3374,0.06328059950041633,0.05745212323064113,0.0720233139050791,0.13447127393838468,0.07577019150707744,0.14992721979621543,0.0033312513012700396,0.00020820320632937748
3379,0.06721742395794217,0.04337213668794593,0.06702966579046188,0.0514457378895982,0.060082613593691325,0.07687253613666228,0.10195268494179496,0.0003755163349605708
3386,0.9121197489135683,0.9121197489135683,0.9121197489135683,0.1453404152583293,0.07774022211492033,0.11317567567567567,0.13016179666747163,0.005312726394590679
3394,0.026428694010640123,0.01844860133859619,0.026428694010640123,0.04273210914707397,0.030204221726445855,0.03513513513513514,0.05491912301025443,0.001072639121294032
3412,0.11534569983136593,0.09780775716694773,0.11534569983136593,0.13760539629005059,0.08903878583473862,0.1936245572609209,0.07977736549165121,0.0005059875189745319
3436,0.045335658238884045,0.026155187445510025,0.045335658238884045,0.06604184829991282,0.056015693112467305,0.019832189168573607,0.06528610354223434,0.00043596730245231606
3449,0.09965635738831616,0.04250316512931814,0.09929462832338579,0.05661059866160246,0.04539699764876108,0.21645569620253163,0.04702477844094773,0.00045216133116295895
3450,0.06101611514331406,0.04182556279985238,0.06089309878213803,0.03813507196457129,0.05277401894451962,0.07102884201463625,0.7814479916343728,0.0019683828504644153
3458,0.0719588806396345,0.05768132495716733,0.07157814582143537,0.05768132495716733,0.05406434418427565,0.10526315789473684,0.15916230366492146,0.0
3489,0.9784918372635398,0.9784918372635398,0.9784918372635398,0.04586680487172843,0.03213267685928997,0.06303854875283446,0.7804988662131519,0.00919987042436022
3500,0.052480230050323505,0.020488856937455068,0.05212077641984184,0.06542056074766354,0.040438533429187636,0.06415094339622641,0.04394715556753842,0.00035948593511278873
3501,0.12175699974312869,0.07500642178268688,0.12175699974312869,0.10711533521705625,0.0788594913948112,0.08445642407906559,0.007064868336544637,0.0030828516377649326
3517,0.051726987274830605,0.00991571641051066,0.05156172533465543,0.05205751115518096,0.051065939514129896,0.07056101792943899,0.12883232790678456,8.263779852904718e-05
3524,0.06360448807854137,0.014726507713884993,0.06332398316970547,0.021949509116409537,0.021669004207573634,0.03484662576687116,0.03976296504084996,0.0007012868613906518
3532,0.11735784523300556,0.07802479692176144,0.11628901239846089,0.06605386917486106,0.03911928174433518,0.06731488406881077,0.07941427960666951,0.0003206498503634032
3533,0.049413574312632186,0.02749471255527783,0.049413574312632186,0.029801961161315133,0.021053643530090368,0.03869448183041723,0.029322693842234293,0.00019227995962120848
3544,0.010015579790785666,0.0015579790785666592,0.010015579790785666,0.218784776318718,0.06276430002225684,0.09190031152647975,0.05219810795770729,0.00022259321090706732
3545,0.047902844934217925,0.027324862251208816,0.047902844934217925,0.04868998088384122,0.03283481389857191,0.05863833136560409,0.04239527691875176,0.0012369974697779027
3562,0.0549738219895288,0.024036173250832935,0.05461684911946692,0.03700618752974774,0.034864350309376485,0.040383014154870944,0.0303426939552594,0.0013683960019038554
3564,0.03675273319376599,0.009304489416143289,0.03675273319376599,0.06862060944405676,0.07257501744591766,0.05207485760781123,0.1431894847039665,0.00011631964638827499
3566,0.047928683796539064,0.027687467226009437,0.047928683796539064,0.035762978500262194,0.01038280020975354,0.022018348623853212,0.05511274252753015,0.0012585212375458836
3570,0.10621621621621621,0.0654054054054054,0.10486486486486486,0.0918918918918919,0.09,0.1665089877010407,0.22111096094066765,0.08568725503446412
3572,0.034667062578873135,0.019746121297602257,0.034667062578873135,0.0233093311558162,0.02041422314601737,0.02260327357755261,0.04094131620949482,0.0007423629412419732
3573,0.06083294337856809,0.018717828731867104,0.06067696147246919,0.047106535641865545,0.04741849945406333,0.03056768558951965,0.030728435501481827,7.799095304944626e-05
3596,0.17158420335905583,0.13345438039037677,0.1702224239673173,0.1752156150703586,0.2982296867907399,0.09841269841269841,0.13257661748013622,0.02224744608399546
3618,0.029379418695993715,0.006441476826394344,0.029379418695993715,0.08043990573448546,0.06724273369992144,0.08246289169873557,0.7721131186174391,0.005263157894736842
3648,0.1391304347826087,0.12380952380952381,0.13747412008281573,0.12380952380952381,0.10144927536231885,0.11159420289855072,0.1795031055900621,0.00020703933747412008
3674,0.03420437646059061,0.019014234119396643,0.03420437646059061,0.11992776715530061,0.09039728064584661,0.06654275092936802,0.021032504780114723,0.0014871468026343743
3678,0.10506912442396313,0.06935483870967742,0.10506912442396313,0.06935483870967742,0.04815668202764977,0.0467741935483871,0.07385643507316511,0.0003456619426201175
3680,0.08785483291412145,0.047969816744520305,0.08785483291412145,0.11246855910887532,0.05731225296442688,0.0798240100565682,0.11713977721882861,0.003952569169960474
3688,0.16172506738544473,0.16172506738544473,0.16172506738544473,0.16172506738544473,0.1606469002695418,0.16226415094339622,0.5076840118630359,0.00026961445133459155
3690,0.07188547060615291,0.034267438318611024,0.07127627170271093,0.0557416996649406,0.05300030459945172,0.09115138592750532,0.05421870240633567,0.0
3691,0.06684698608964451,0.04424265842349304,0.06684698608964451,0.09080370942812983,0.06221020092735703,0.10615280594996619,0.10337165491256883,0.004154188001159308
3700,0.0446329254727475,0.03017241379310345,0.044215795328142384,0.0446329254727475,0.03921023359288098,0.04184914841849149,0.04686087742473754,0.00020857957310714038
3719,0.06351600469247529,0.017596782302664656,0.06301323948382771,0.025557231439584382,0.02228925758337523,0.05571847507331378,0.051786986215276325,4.18988561612268e-05
3730,0.04600195291309537,0.025604860583704026,0.04621894325702506,0.0819138548334599,0.03385049365303244,0.037965072133637055,0.10665653990126404,0.0012477621656811154
3764,0.06897106109324759,0.05032154340836013,0.06864951768488746,0.05032154340836013,0.037459807073954986,0.07090602138435566,0.039151057158935604,0.0015274539753999518
3808,0.9574993822584631,0.9574993822584631,0.9574993822584631,0.07511737089201878,0.05707931801334322,0.09420916162489196,0.09896219421793921,0.000617741536940944
3810,0.04544666088464874,0.036253252385082396,0.04544666088464874,0.059496964440589765,0.032263660017346055,0.04308252427184466,0.11162185602775368,0.00026019080659150045
3838,0.9652038431576214,0.9652038431576214,0.9652038431576214,0.07894053492599325,0.08179693586081538,0.029064486830154404,0.14920140241527075,0.0
3840,0.09689991142604075,0.08503100088573959,0.09689991142604075,0.055093002657218774,0.10345438441098317,0.037197768133911964,0.054654973868367436,0.001771636105943839
3842,0.02279117951753737,0.01213556311972769,0.022125203492674262,0.02427112623945538,0.02797099304425041,0.013986013986013986,0.045769045769045766,0.001369001369001369
3844,0.029606048547552725,0.01193792280143255,0.029606048547552725,0.024751293274970155,0.01846398726621568,0.0415041782729805,0.02940708316752885,0.0007958615200955034
3849,0.04997723132969035,0.03210382513661202,0.04997723132969035,0.03597449908925319,0.038820582877959926,0.0549800796812749,0.05527409347071213,0.0002276996641429954
3857,0.039757304806003514,0.018361807440523712,0.04039597636915216,0.05285007185055086,0.07264889030815903,0.05810055865921788,0.005668662674650699,7.984031936127745e-05
3877,0.032867327099342654,0.012591426719748172,0.032867327099342654,0.05925377279881493,0.018053883899638922,0.03532080362929359,0.0038885288399222295,0.00013887602999722247
3904,0.06056591274723195,0.029052711270937826,0.06037664426989685,0.03236490962430207,0.025361975962903377,0.07748344370860927,0.045944922873095484,0.00018926847733509984
3928,0.11613566289825282,0.09763617677286741,0.11613566289825282,0.10311750599520383,0.10517300445358,0.11151079136690648,0.004282288454950325,0.0008564576909900651
3930,0.11367380560131796,0.06836902800658978,0.11339923119165293,0.030203185063152116,0.026450668131063518,0.04163997437540039,0.03290316675819147,0.0
3967,0.06501820007531066,0.038910505836575876,0.06413957574996862,0.03803188151123384,0.028367013932471444,0.058410188844971456,0.037532165944894245,0.008096403690453776
3973,0.03750347254375405,0.030373182702102045,0.03750347254375405,0.03065098620242615,0.028613760533382722,0.04504212572909916,0.027178442448374848,0.0009723122511343643
3975,0.0449266862170088,0.03648093841642229,0.0449266862170088,0.03624633431085044,0.04621700879765396,0.07430213464696224,0.04797653958944281,0.0030498533724340176
3980,0.11868990384615384,0.09825721153846154,0.11838942307692307,0.09705528846153846,0.07301682692307693,0.10199789695057834,0.083984375,0.00015024038461538462
3986,0.043180521209815484,0.027582271257371123,0.042800076089024156,0.07875214000380446,0.058398326041468517,0.02796271637816245,0.08846190430895082,9.512032721392562e-05
3992,0.967896502156205,0.967896502156205,0.967896502156205,0.07307139434595113,0.05007187350263536,0.06119027661357921,0.0336647897448185,0.0003594105666706601
4000,0.2078862660944206,0.180793991416309,0.2078862660944206,0.08100858369098712,0.06464592274678112,0.10046948356807511,0.06130114017437961,0.0005365526492287056
4011,0.07277428888067972,0.05559660140376801,0.07277428888067972,0.05559660140376801,0.04857776135943849,0.0691661279896574,0.020319571441765955,9.236168837166343e-05
4012,0.11665715915573303,0.0764403879064461,0.11665715915573303,0.08613804905875641,0.07387335995436395,0.07285429141716566,0.09157038938810441,0.0002852660105548424
4017,0.06484641638225255,0.03851779619697709,0.06484641638225255,0.04875670404680644,0.05509507557289127,0.12002275312855518,0.1012514220705347,0.0
4027,0.03462014012913862,0.022530567385629894,0.03462014012913862,0.04341255666987223,0.04396208270366809,0.03894230769230769,0.05880332486089167,0.0014426049323349591
4037,0.14764855997083484,0.11192125410134889,0.14764855997083484,0.11811884797666788,0.1024425811155669,0.09821428571428571,0.0829535095715588,0.0005469462169553327
4050,0.06422947131608549,0.050056242969628795,0.06456692913385827,0.03813273340832396,0.03082114735658043,0.16377952755905512,0.7812025423252151,0.0011811687946453682
4062,0.15207745058491326,0.11698265429608713,0.14965711980637353,0.14885034288019364,0.10125050423557887,0.152327221438646,0.13435545692959452,0.006052047609441194
4069,0.12964213369345037,0.10229574611748818,0.12964213369345037,0.10567184334908845,0.10465901417960838,0.13931523022432113,0.043052507175417865,0.00016883336147222692
4091,0.036727998858935955,0.02517472543146484,0.036727998858935955,0.02003993724147768,0.021822849807445442,0.024457199900174694,0.06268720581942662,0.000713165026387106
4098,0.04670799486960239,0.03601966652415562,0.04649422830269346,0.035057716973065416,0.026613937580162464,0.08829031051253274,0.021805355138688472,0.0010688899577788466
4122,0.0565185987721199,0.01318165402672445,0.05669916937522571,0.054351751534850126,0.09209100758396534,0.04801010739102969,0.050198627663416394,0.00027085590465872155
4146,0.03569535253578371,0.01731754726983566,0.03569535253578371,0.07969605937444778,0.03277964304647464,0.03153988868274583,0.027434175649408022,0.00013253224951404843
4165,0.06235864297253635,0.04749596122778675,0.06235864297253635,0.12051696284329563,0.064297253634895,0.1638418079096045,0.07544426494345718,0.003715670436187399
4168,0.8553596195759857,0.8367346938775511,0.8553596195759857,0.03130572617396473,0.05696453338617,0.06692094313453537,0.0987220130770755,0.0009906875371507827
4173,0.10107126222636237,0.047741034000931534,0.10060549604098742,0.13064741499767116,0.08453656264555193,0.07171964140179299,0.1522068242692442,0.0
4181,0.059850374064837904,0.0353661301292224,0.05962366810247109,0.07367943776921333,0.07571979143051462,0.05154639175257732,0.06551802312400816,0.007708002720471548
4183,0.11258544431041416,0.09288299155609167,0.11258544431041416,0.12263771612384398,0.11901889827100925,0.1420534458509142,0.0711843957369797,0.0010054293183189222
4199,0.95955277869122,0.95955277869122,0.95955277869122,0.09996711608023677,0.03847418612298586,0.06904487917146145,0.07694837224597172,0.0004932587964485367
4201,0.0701077343624377,0.05032963498954816,0.07026853191831484,0.05065123010130246,0.05595754944524843,0.07484524479459764,0.11947258401672295,0.8686283968483679
4202,0.049314224071505625,0.03744798890429958,0.049314224071505625,0.06534134689474495,0.045923871166589615,0.059870550161812294,0.04353856823611004,0.00046235647684364647
4212,0.04212308305118502,0.02101175064728142,0.04212308305118502,0.06323441545508862,0.0438159729137622,0.03240418118466899,0.05103565026887074,9.958175662218681e-05
4258,0.0651552676700324,0.022004191274528483,0.06486949895218137,0.028862640502952945,0.02657649076014479,0.044,0.04720171469397476,9.526077637532746e-05
4272,0.05363013055320748,0.036723959800882874,0.053348361040668736,0.029679721987414295,0.023668639053254437,0.1012491781722551,0.05499459916404452,0.0001408913727516085
4282,0.031962424103562835,0.010654141367854279,0.031962424103562835,0.03173330278382403,0.04731355252606255,0.030473135525260625,0.015752090732042617,0.0011456065986940084
4286,0.05136358077534548,0.03852268558150911,0.051118992295462885,0.039011862541274304,0.06224776813012107,0.036371416345742404,0.06922277257995475,0.001284168042560998
4305,0.05845181674565561,0.0315955766192733,0.05833897540058677,0.03419092755585647,0.029902956443240803,0.08846761453396525,0.017264725795531483,5.642067253441661e-05
4311,0.10131961529859092,0.08432118094386043,0.10042496085886826,0.06978304629836725,0.08722880787295907,0.09311424100156494,0.005032994072251426,0.0004473772508667934
4316,0.10972833510396114,0.10077401730156321,0.10972833510396114,0.06586735468204584,0.04795871907724996,0.09187466808284653,0.037869014191394094,0.001669575775973287
4350,0.09504904250350303,0.05628211116300794,0.09458197104156936,0.09318075665576833,0.07169546940681924,0.056372549019607844,0.16291019502510803,0.0026859745416326053
4356,0.0526254781499942,0.04196128433986322,0.05239364784977397,0.037324678335458446,0.020053320969050655,0.05273833671399594,0.030197646786066193,0.0013331014895960123
4362,0.03460021513087128,0.010935819290068125,0.0380064539261384,0.05414126927214055,0.11509501613481535,0.05771643663739021,0.024829688060236645,8.963786303334529e-05
4367,0.04289649744195199,0.03318903318903319,0.04289649744195199,0.05509641873278237,0.03974813065722157,0.03856749311294766,0.02485897940443395,0.0004591368227731864
4382,0.06631511665068712,0.04697986577181208,0.06583573026526046,0.04825822946628316,0.029562160434643655,0.01901565995525727,0.04969638862256312,0.00023969319271332693
4383,0.07660934744268078,0.050595238095238096,0.0763888888888889,0.03968253968253968,0.03681657848324515,0.03896604938271605,0.010031417075456099,0.24549412996748057
4385,0.031134832888550006,0.014614309315033677,0.031007751937984496,0.045367899351887155,0.046257466005845724,0.1084926634059582,0.10217308425467023,0.0014614309315033676
4400,0.109717868338558,0.07787493812902162,0.109717868338558,0.0714403563768355,0.048836825606335586,0.04734411085450346,0.021285372494018646,0.0017325303192805873
4417,0.04645684131172258,0.02874104787033547,0.045891443648699584,0.029306445533358462,0.02431209950998869,0.07091029023746702,0.03943648699585375,0.001083678854127403
4435,0.10945685139233527,0.08574579542321478,0.10945685139233527,0.08574579542321478,0.07058174800110284,0.24686595949855353,0.0329473393989523,0.0030328094844223876
4449,0.07043913940465664,0.054229295608605954,0.07014441497200118,0.08871205422929561,0.03566165635131152,0.08144329896907217,0.09594694178334562,0.0002947678703021371
4464,0.058367861646550175,0.03602954422626554,0.058007566204287514,0.05782741848315619,0.05260313457034769,0.13619167717528374,0.12079992793442032,0.00036032789838753263
4490,0.11508520934146854,0.05049442457395329,0.11424363559856933,0.0782663580896276,0.0586997685672207,0.07142857142857142,0.061967385586533405,0.003051025775907417
4496,0.049134258000181306,0.03109418910343577,0.049134258000181306,0.04088477925845345,0.025473665125555253,0.03299492385786802,0.02447758487829201,0.0017224967136575857
4503,0.040429794208705155,0.01966854853396467,0.03951921325805864,0.09870697505008195,0.04862502276452377,0.09623964308476737,0.11182952372279392,0.0005463983243784719
4510,0.05000311740133425,0.02437807843381757,0.05729783652347403,0.020200760645925558,0.016709271151568054,0.0327296530656775,0.005486626348276077,0.001278134547041586
4522,0.10125192180979574,0.061058642653195695,0.10125192180979574,0.06676916318910608,0.06896551724137931,0.02843966179861645,0.09017023613399232,0.00010982976386600769
4549,0.03555604785112982,0.022707133362871067,0.03511298183429331,0.022817899867080195,0.03356225077536553,0.056976744186046514,0.013348103018554417,0.019717529770146774
4559,0.06481979558902635,0.05083378160301237,0.06481979558902635,0.08284023668639054,0.08284023668639054,0.0799623706491063,0.09280430396772024,0.0005379959650302623
4567,0.9725692558392178,0.9725692558392178,0.9725692558392178,0.08527973927213471,0.056762629005975014,0.010456273764258554,0.08868667662637512,0.005840010865136493
4609,0.03153900877400996,0.021026005849339974,0.03153900877400996,0.026875345822464626,0.01604616235870682,0.08630705394190871,0.025096830290095646,0.009683029009564461
4618,0.06714322185345928,0.029742149604288996,0.0666326270104672,0.054505999489405155,0.03663517998468215,0.04198302813756141,0.07014296655603779,0.0003191217768700536
4640,0.10866940352571842,0.06061337841101183,0.10891089108910891,0.09973436368027047,0.11108427915962328,0.07692307692307693,0.057118705470353824,0.0027774423378818984
4644,0.032597759742437456,0.019250117378764503,0.032664833322154405,0.022670869944328927,0.0264269904084781,0.01784037558685446,0.03749538853674079,0.001509206157561123
4657,0.07888220728687655,0.060841881853555005,0.07888220728687655,0.054120976299964624,0.04563141139016626,0.04764851485148515,0.024763420889714335,0.0
4662,0.09379310344827586,0.08310344827586207,0.09379310344827586,0.057413793103448275,0.07931034482758621,0.11526855763427882,0.11061298387792051,0.0018967152340719027
4666,0.03140888961784484,0.02386419550598655,0.03140888961784484,0.026324421846809908,0.026652452025586353,0.03214695752009185,0.019599803181892732,0.0007380679022470067
4673,0.10244922341696536,0.08870967741935484,0.10424133811230585,0.1027479091995221,0.08542413381123058,0.11912225705329153,0.032561613144137413,0.00044809559372666166
4678,0.06088897909478384,0.0533793383397605,0.06088897909478384,0.18307286381165008,0.03511264461132535,0.053267045454545456,0.0232392936878425,0.00020296326364927948
4682,0.9510913500404203,0.9510913500404203,0.9510913500404203,0.12166531932093776,0.08367016976556184,0.06506364922206506,0.20311236863379142,0.0004042037186742118
4684,0.06006400262574875,0.02067777139574957,0.06006400262574875,0.023467629441207845,0.023385574792812013,0.035898908673176334,0.020636744071551652,0.0008205464839583163
4694,0.0558364228738344,0.027749691045949893,0.055611729019211326,0.03550162903044602,0.033142343556903715,0.03853716083366103,0.0944890736475479,0.0023594180102241447
4705,0.136431784107946,0.11169415292353824,0.136431784107946,0.11319340329835083,0.10344827586206896,0.12844036697247707,0.30477975632614807,0.00018744142455482662
4713,0.03929594760540319,0.02142174921544549,0.039159503342884434,0.09032610178741984,0.04284349843089098,0.06924546322827126,0.07108746077227453,0.002046663937781416
