round_epochs,loss,mean_squared_error,mean_absolute_error,root_mean_squared_error,val_loss,val_mean_squared_error,val_mean_absolute_error,val_root_mean_squared_error,lr,epochs,optimizer,output_activation,y_smoothing,loss,batch_size
30,110.60936737060547,110.6731948852539,7.927600383758545,10.520133018493652,280.2497253417969,264.906494140625,12.713584899902344,16.27594757080078,0.005,30,<class 'keras.src.optimizers.adam.Adam'>,<keras.src.layers.activation.relu.ReLU object at 0x7cbfe2dc3040>,1,MeanSquaredError,4
30,108.45071411132812,108.01819610595703,7.7844414710998535,10.393179893493652,166.6685028076172,158.96945190429688,9.014878273010254,12.608308792114258,0.005,30,<class 'keras.src.optimizers.adam.Adam'>,<keras.src.layers.activation.relu.ReLU object at 0x7cbfe2dc3040>,2,MeanSquaredError,4
30,101.08505249023438,100.78012084960938,7.518650054931641,10.03892993927002,172.03689575195312,166.98500061035156,9.961877822875977,12.922266960144043,0.005,30,<class 'keras.src.optimizers.adam.Adam'>,<keras.src.layers.activation.relu.ReLU object at 0x7cbfe2dc3040>,4,MeanSquaredError,4
30,99.64569091796875,99.67802429199219,7.419936180114746,9.983887672424316,222.5670928955078,213.75299072265625,11.454090118408203,14.620293617248535,0.005,30,<class 'keras.src.optimizers.adam.Adam'>,<keras.src.layers.activation.relu.ReLU object at 0x7cbfe2dc3040>,8,MeanSquaredError,4
30,94.7459716796875,94.55477905273438,7.286582946777344,9.723928451538086,194.64283752441406,188.7108612060547,10.669828414916992,13.73720645904541,0.005,30,<class 'keras.src.optimizers.adam.Adam'>,<keras.src.layers.activation.relu.ReLU object at 0x7cbfe2dc3040>,16,MeanSquaredError,4
30,85.6554946899414,83.84025573730469,6.879483222961426,9.156432151794434,186.83328247070312,183.6358184814453,10.203988075256348,13.551229476928711,0.005,30,<class 'keras.src.optimizers.adam.Adam'>,<keras.src.layers.activation.relu.ReLU object at 0x7cbfe2dc3040>,32,MeanSquaredError,4
